"X","date","time","Province","District","items_sold_label","Food.Item...English","source_channel","source_location","market_transport","items_sold"
511,"2023-09-22","11:00:48","Southern","Nyamagabe","ibinyomoro","Tree Tomato","wholesaler","Nyamagabe","walk","ibinyomoro"
512,"2023-09-22","11:00:48","Southern","Nyamagabe","ibitunguru","Onion","wholesaler","Huye","walk","ibitunguru"
513,"2023-09-22","11:00:48","Southern","Nyamagabe","dodo","Amaranth Leaves","wholesaler","Huye","walk","dodo"
514,"2023-09-22","11:13:32","Southern","Nyamagabe","urusenda","Chilli","wholesaler","Nyamagabe","bicycle","urusenda"
515,"2023-09-22","11:13:32","Southern","Nyamagabe","ibitunguru","Onion","farm_group","Nyamagabe","bicycle","ibitunguru"
516,"2023-09-22","11:13:32","Southern","Nyamagabe","inyanya","Tomato","wholesaler","Nyamagabe","bicycle","inyanya"
517,"2023-09-22","11:25:42","Southern","Nyamagabe","dodo","Amaranth Leaves","wholesaler","Huye","walk","dodo"
518,"2023-09-22","11:25:42","Southern","Nyamagabe","inanasi","Pineapple","farm_group","Nyamagabe","walk","inanasi"
519,"2023-09-22","11:25:42","Southern","Nyamagabe","biringanya","Aubergine","wholesaler","Huye","walk","biringanya"
520,"2023-09-22","11:31:35","Western","Rusizi","ibirayi","Potato","bulk_market","Rusizi","walk","ibirayi"
521,"2023-09-22","11:31:35","Western","Rusizi","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Rusizi","walk","ibijumbaby`umweru"
522,"2023-09-22","11:33:59","Southern","Nyamagabe","inyanya","Tomato","farm_group","Huye","walk","inyanya"
523,"2023-09-22","11:33:59","Southern","Nyamagabe","ibitunguru","Onion","wholesaler","Huye","walk","ibitunguru"
524,"2023-09-22","11:37:13","Western","Rusizi","ibirayi","Potato","bulk_market","Rusizi","walk","ibirayi"
525,"2023-09-22","11:37:13","Western","Rusizi","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Rusizi","walk","ibijumbaby`umweru"
526,"2023-09-22","11:43:27","Southern","Nyamagabe","karoti","Carrot","farm_group","Nyamagabe","walk","karoti"
527,"2023-09-22","11:59:36","Southern","Nyamagabe","imiteja","Faba Beans","wholesaler","Huye","bicycle","imiteja"
528,"2023-09-22","12:08:00","Southern","Nyamagabe","urusenda","Chilli","farm_group","Nyamagabe","walk","urusenda"
529,"2023-09-22","12:09:29","Western","Rusizi","ibitoki(byoguteka)","Banana Cooking","wholesaler","Rusizi","walk","ibitoki(byoguteka)"
530,"2023-09-22","12:09:29","Western","Rusizi","imyumbati","Cassava Root","bulk_market","Rusizi","walk","imyumbati"
531,"2023-09-22","12:14:38","Southern","Nyamagabe","urusenda","Chilli","wholesaler","Nyamagabe","walk","urusenda"
532,"2023-09-22","12:14:38","Southern","Nyamagabe","karoti","Carrot","farm_group","Nyamagabe","walk","karoti"
533,"2023-09-22","12:22:29","Southern","Nyamagabe","inyamaz`inka","Cow Meat","wholesaler","Nyamagabe","walk","inyamaz`inka"
534,"2023-09-22","12:27:06","Western","Rusizi","ibinyomoro","Tree Tomato","bulk_market","Nyamasheke","car","ibinyomoro"
535,"2023-09-22","12:27:06","Western","Rusizi","ibitoki(by`imineke","Banana Beer","bulk_market","Rusizi","car","ibitoki(by`imineke"
536,"2023-09-22","12:27:06","Western","Rusizi","voka","Avocado","bulk_market","Rusizi","car","voka"
537,"2023-09-22","12:34:58","Southern","Nyamagabe","ibirayi","Potato","farm_group","Nyamagabe","walk","ibirayi"
538,"2023-09-22","12:36:42","Western","Rusizi","ibitoki(by`imineke","Banana Beer","bulk_market","Rusizi","walk","ibitoki(by`imineke"
539,"2023-09-22","12:41:17","Western","Rusizi","ibitoki(by`imineke","Banana Beer","bulk_market","Rusizi","walk","ibitoki(by`imineke"
540,"2023-09-22","12:43:15","Southern","Nyamagabe","ibirayi","Potato","farm_group","Nyamagabe","walk","ibirayi"
541,"2023-09-22","12:48:33","Southern","Nyamagabe","ibirayi","Potato","farm_group","Nyamagabe","bicycle","ibirayi"
542,"2023-09-22","12:55:06","Western","Rusizi","ibitoki(by`imineke","Banana Beer","own_farm","Rusizi","walk","ibitoki(by`imineke"
543,"2023-09-22","12:55:18","Southern","Nyamagabe","amateke","Taro","farm_group","Nyamagabe","walk","amateke"
545,"2023-09-22","13:06:51","Western","Rusizi","ibinyomoro","Tree Tomato","wholesaler","Rusizi","walk","ibinyomoro"
546,"2023-09-22","13:06:51","Western","Rusizi","amatunda","Passionfruit","wholesaler","Rusizi","walk","amatunda"
547,"2023-09-22","13:06:51","Western","Rusizi","voka","Avocado","own_farm","Rusizi","bicycle","voka"
548,"2023-09-22","13:40:19","Western","Rusizi","ibinyomoro","Tree Tomato","wholesaler","Nyamasheke","walk","ibinyomoro"
549,"2023-09-22","13:45:16","Western","Rusizi","voka","Avocado","neighbour_farm","Rusizi","walk","voka"
550,"2023-09-22","13:59:16","Western","Rusizi","amashu","Cabbage","wholesaler","Rusizi","walk","amashu"
551,"2023-09-22","14:03:39","Western","Rusizi","amashu","Cabbage","wholesaler","Rusizi","walk","amashu"
552,"2023-09-22","14:18:21","Western","Rusizi","amashu","Cabbage","wholesaler","Rusizi","walk","amashu"
553,"2023-09-25","08:59:31","Western","Karongi","inyanya","Tomato","bulk_market","Karongi","car,moto","inyanya"
554,"2023-09-25","08:59:31","Western","Karongi","ibitoki(byoguteka)","Banana Cooking","bulk_market","Karongi","car,moto","ibitoki(byoguteka)"
555,"2023-09-25","09:16:39","Western","Karongi","ibitoki(byoguteka)","Banana Cooking","neighbour_farm","Karongi","bicycle","ibitoki(byoguteka)"
556,"2023-09-25","09:22:34","Western","Karongi","ibitoki(byoguteka)","Banana Cooking","bulk_market","Karongi","bicycle","ibitoki(byoguteka)"
557,"2023-09-25","09:29:58","Western","Karongi","ibitoki(by`imineke","Banana Beer","neighbour_farm","Karongi","walk","ibitoki(by`imineke"
558,"2023-09-25","09:38:08","Western","Karongi","ibitoki(by`imineke","Banana Beer","neighbour_farm","Karongi","walk","ibitoki(by`imineke"
559,"2023-09-25","09:46:00","Western","Karongi","ibitoki(by`imineke","Banana Beer","wholesaler","Karongi","walk","ibitoki(by`imineke"
560,"2023-09-25","09:56:10","Western","Karongi","voka","Avocado","bulk_market","Karongi","walk","voka"
561,"2023-09-25","10:05:03","Western","Karongi","voka","Avocado","wholesaler","Karongi","walk","voka"
562,"2023-09-25","10:13:16","Western","Karongi","voka","Avocado","neighbour_farm","Karongi","walk","voka"
563,"2023-09-25","10:26:53","Western","Karongi","ibishyimbo","Field Beans","own_farm","Karongi","bicycle","ibishyimbo"
564,"2023-09-25","10:46:30","Western","Karongi","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Karongi","walk","ibijumbaby`umweru"
565,"2023-09-25","11:02:10","Western","Karongi","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Karongi","walk","ibijumbaby`umweru"
566,"2023-09-25","11:07:04","Western","Karongi","amateke","Taro","bulk_market","Karongi","walk","amateke"
567,"2023-09-25","11:07:04","Western","Karongi","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Karongi","walk","ibijumbaby`umweru"
568,"2023-09-25","11:13:32","Western","Karongi","ibitunguru","Onion","bulk_market","Karongi","walk","ibitunguru"
569,"2023-09-25","11:19:52","Western","Karongi","ibitunguru","Onion","bulk_market","Karongi","walk","ibitunguru"
570,"2023-09-25","11:24:39","Western","Karongi","karoti","Carrot","bulk_market","Karongi","walk","karoti"
571,"2023-09-25","11:24:39","Western","Karongi","ibitunguru","Onion","wholesaler","Karongi","walk","ibitunguru"
572,"2023-09-25","11:33:09","Western","Karongi","imiteja","Faba Beans","wholesaler","Nyarugenge","walk","imiteja"
573,"2023-09-25","11:33:09","Western","Karongi","beterave","Beetroot","bulk_market","Karongi","walk","beterave"
574,"2023-09-25","11:33:09","Western","Karongi","karoti","Carrot","bulk_market","Karongi","walk","karoti"
575,"2023-09-25","11:52:43","Western","Karongi","soya","Soya Beans","bulk_market","Karongi","walk","soya"
576,"2023-09-25","11:52:43","Western","Karongi","umuceri","Rice","wholesaler","Karongi","walk","umuceri"
577,"2023-09-25","11:52:43","Western","Karongi","ibishyimbo","Field Beans","bulk_market","Karongi","walk","ibishyimbo"
578,"2023-09-25","12:21:50","Western","Karongi","ibigori","Maize","wholesaler","Nyarugenge","walk","ibigori"
579,"2023-09-25","12:21:50","Western","Karongi","umuceri","Rice","wholesaler","Karongi","walk","umuceri"
580,"2023-09-25","12:21:50","Western","Karongi","ibirayi","Potato","wholesaler","Karongi","walk","ibirayi"
581,"2023-09-25","12:38:59","Western","Karongi","ubunyobwa","Ground Nuts","wholesaler","Karongi","walk","ubunyobwa"
582,"2023-09-25","12:38:59","Western","Karongi","umuceri","Rice","wholesaler","Karongi","walk","umuceri"
583,"2023-09-25","12:51:16","Western","Karongi","ibishyimbo","Field Beans","bulk_market","Karongi","walk","ibishyimbo"
584,"2023-09-25","13:09:51","Western","Karongi","ibirayi","Potato","wholesaler","Karongi","walk","ibirayi"
585,"2023-09-25","13:23:49","Western","Karongi","ibirayi","Potato","wholesaler","Karongi","walk","ibirayi"
586,"2023-09-25","13:35:11","Western","Karongi","amashu","Cabbage","bulk_market","Karongi","walk","amashu"
587,"2023-09-25","13:43:28","Western","Karongi","ubunyobwa","Ground Nuts","wholesaler","Karongi","walk","ubunyobwa"
588,"2023-09-27","07:30:47","Western","Nyamasheke","ibitoki(by`imineke","Banana Beer","neighbour_farm","Nyamasheke","walk","ibitoki(by`imineke"
589,"2023-09-27","07:39:05","Western","Nyamasheke","inanasi","Pineapple","neighbour_farm","Nyamasheke","walk","inanasi"
590,"2023-09-27","07:39:14","Southern","Gisagara","dodo","Amaranth Leaves","bulk_market","Gisagara","walk","dodo"
591,"2023-09-27","07:39:14","Southern","Gisagara","urusenda","Chilli","bulk_market","Gisagara","walk","urusenda"
592,"2023-09-27","07:43:57","Western","Nyamasheke","inanasi","Pineapple","neighbour_farm","Nyamasheke","walk","inanasi"
593,"2023-09-27","07:50:01","Western","Nyamasheke","inanasi","Pineapple","neighbour_farm","Nyamasheke","walk","inanasi"
594,"2023-09-27","08:15:45","Western","Nyamasheke","ingano","Barley","wholesaler","Nyamagabe","walk","ingano"
595,"2023-09-27","08:15:45","Western","Nyamasheke","amasaka","Sorghum","wholesaler","Nyamasheke","walk","amasaka"
596,"2023-09-27","08:15:45","Western","Nyamasheke","ibirayi","Potato","wholesaler","Nyamagabe","walk","ibirayi"
597,"2023-09-27","08:17:40","Southern","Gisagara","inyanya","Tomato","bulk_market","Gisagara","walk","inyanya"
598,"2023-09-27","08:17:40","Southern","Gisagara","urusenda","Chilli","bulk_market","Gisagara","walk","urusenda"
599,"2023-09-27","08:17:40","Southern","Gisagara","ibitunguru","Onion","bulk_market","Gisagara","walk","ibitunguru"
600,"2023-09-27","08:32:10","Western","Ngororero","inyamaz`inka","Cow Meat","bulk_market","Ngororero","moto","inyamaz`inka"
601,"2023-09-27","08:33:56","Eastern","Ngoma","ibitoki(byoguteka)","Banana Cooking","wholesaler","Ngoma","bicycle","ibitoki(byoguteka)"
602,"2023-09-27","08:40:55","Western","Ngororero","ibinyomoro","Tree Tomato","bulk_market","Ngororero","walk","ibinyomoro"
603,"2023-09-27","08:40:55","Western","Ngororero","amatunda","Passionfruit","bulk_market","Ngororero","walk","amatunda"
604,"2023-09-27","08:40:55","Western","Ngororero","ibitoki(by`imineke","Banana Beer","neighbour_farm","Ngororero","walk","ibitoki(by`imineke"
605,"2023-09-27","08:45:29","Eastern","Ngoma","ibitoki(byoguteka)","Banana Cooking","wholesaler","Kayonza","bicycle","ibitoki(byoguteka)"
606,"2023-09-27","08:49:09","Southern","Gisagara","ibitunguru","Onion","bulk_market","Gisagara","walk","ibitunguru"
607,"2023-09-27","08:49:09","Southern","Gisagara","inyanya","Tomato","bulk_market","Gisagara","walk","inyanya"
608,"2023-09-27","08:53:58","Western","Ngororero","ibitunguru","Onion","wholesaler","Ngororero","walk","ibitunguru"
609,"2023-09-27","08:53:58","Western","Ngororero","inyanya","Tomato","wholesaler","Ngororero","walk","inyanya"
610,"2023-09-27","08:53:58","Western","Ngororero","urusenda","Chilli","wholesaler","Ngororero","walk","urusenda"
611,"2023-09-27","08:55:50","Western","Nyamasheke","dodo","Amaranth Leaves","neighbour_farm","Nyamasheke","walk","dodo"
612,"2023-09-27","09:01:08","Southern","Gisagara","ibitunguru","Onion","bulk_market","Gisagara","walk","ibitunguru"
613,"2023-09-27","09:01:08","Southern","Gisagara","inyanya","Tomato","bulk_market","Gisagara","walk","inyanya"
614,"2023-09-27","09:02:14","Western","Nyamasheke","dodo","Amaranth Leaves","neighbour_farm","Nyamasheke","walk","dodo"
615,"2023-09-27","09:05:25","Eastern","Ngoma","ibitoki(byoguteka)","Banana Cooking","neighbour_farm","Ngoma","bicycle","ibitoki(byoguteka)"
616,"2023-09-27","09:06:32","Western","Ngororero","inyanya","Tomato","wholesaler","Muhanga","walk","inyanya"
617,"2023-09-27","09:06:32","Western","Ngororero","imiteja","Faba Beans","wholesaler","Muhanga","walk","imiteja"
618,"2023-09-27","09:06:32","Western","Ngororero","biringanya","Aubergine","wholesaler","Muhanga","walk","biringanya"
619,"2023-09-27","09:12:16","Southern","Gisagara","ibirayi","Potato","bulk_market","Gisagara","walk","ibirayi"
620,"2023-09-27","09:12:16","Southern","Gisagara","imiteja","Faba Beans","bulk_market","Gisagara","walk","imiteja"
621,"2023-09-27","09:12:26","Western","Nyamasheke","dodo","Amaranth Leaves","neighbour_farm","Nyamasheke","walk","dodo"
622,"2023-09-27","09:21:18","Southern","Gisagara","imiteja","Faba Beans","bulk_market","Gisagara","walk","imiteja"
623,"2023-09-27","09:21:18","Southern","Gisagara","karoti","Carrot","bulk_market","Gisagara","walk","karoti"
624,"2023-09-27","09:21:18","Southern","Gisagara","biringanya","Aubergine","bulk_market","Gisagara","walk","biringanya"
625,"2023-09-27","09:22:19","Eastern","Ngoma","ibisheke","Sugarcane","own_farm","Ngoma","walk","ibisheke"
626,"2023-09-27","09:24:43","Western","Ngororero","amapera","Guava","neighbour_farm","Ngororero","walk","amapera"
627,"2023-09-27","09:24:43","Western","Ngororero","ibitunguru","Onion","wholesaler","Ngororero","walk","ibitunguru"
628,"2023-09-27","09:24:43","Western","Ngororero","urusenda","Chilli","wholesaler","Ngororero","walk","urusenda"
629,"2023-09-27","09:33:50","Western","Nyamasheke","inyanya","Tomato","bulk_market","Nyamasheke","walk","inyanya"
630,"2023-09-27","09:39:30","Western","Nyamasheke","amashu","Cabbage","bulk_market","Nyamasheke","walk","amashu"
631,"2023-09-27","09:39:30","Western","Nyamasheke","inyanya","Tomato","bulk_market","Nyamasheke","walk","inyanya"
632,"2023-09-27","09:49:14","Western","Ngororero","ibirayi","Potato","wholesaler","Ngororero","walk","ibirayi"
633,"2023-09-27","09:49:14","Western","Ngororero","ibijumbaby`umweru","Sweet Potatoes White","wholesaler","Ngororero","walk","ibijumbaby`umweru"
634,"2023-09-27","09:49:14","Western","Ngororero","imyumbati","Cassava Root","wholesaler","Ngororero","walk","imyumbati"
635,"2023-09-27","10:00:26","Western","Ngororero","imyumbati","Cassava Root","neighbour_farm","Ngororero","walk","imyumbati"
636,"2023-09-27","10:00:26","Western","Ngororero","ibijumbaby`umweru","Sweet Potatoes White","neighbour_farm","Ngororero","walk","ibijumbaby`umweru"
637,"2023-09-27","10:00:26","Western","Ngororero","ibirayi","Potato","wholesaler","Ngororero","walk","ibirayi"
638,"2023-09-27","10:01:21","Eastern","Ngoma","inyanya","Tomato","neighbour_farm","Ngoma","walk","inyanya"
639,"2023-09-27","10:01:21","Eastern","Ngoma","ibitunguru","Onion","neighbour_farm","Ngoma","walk","ibitunguru"
640,"2023-09-27","10:01:21","Eastern","Ngoma","biringanya","Aubergine","neighbour_farm","Ngoma","walk","biringanya"
641,"2023-09-27","10:08:13","Southern","Gisagara","ipapayi","Papaya","bulk_market","Gisagara","walk","ipapayi"
642,"2023-09-27","10:08:13","Southern","Gisagara","voka","Avocado","bulk_market","Gisagara","walk","voka"
643,"2023-09-27","10:08:13","Southern","Gisagara","ibitoki(by`imineke","Banana Beer","bulk_market","Gisagara","walk","ibitoki(by`imineke"
644,"2023-09-27","10:16:47","Western","Nyamasheke","ibitunguru","Onion","wholesaler","Rusizi","walk","ibitunguru"
645,"2023-09-27","10:16:47","Western","Nyamasheke","urusenda","Chilli","bulk_market","Nyamasheke","walk","urusenda"
646,"2023-09-27","10:16:47","Western","Nyamasheke","beterave","Beetroot","wholesaler","Rusizi","walk","beterave"
647,"2023-09-27","10:20:08","Western","Ngororero","amashu","Cabbage","wholesaler","Ngororero","walk","amashu"
648,"2023-09-27","10:20:08","Western","Ngororero","karoti","Carrot","wholesaler","Ngororero","walk","karoti"
649,"2023-09-27","10:20:08","Western","Ngororero","biringanya","Aubergine","wholesaler","Ngororero","walk","biringanya"
650,"2023-09-27","10:24:19","Eastern","Ngoma","ibijumbaby`umweru","Sweet Potatoes White","neighbour_farm","Ngoma","walk","ibijumbaby`umweru"
651,"2023-09-27","10:24:19","Eastern","Ngoma","imyumbati","Cassava Root","neighbour_farm","Ngoma","walk","imyumbati"
652,"2023-09-27","10:27:49","Southern","Gisagara","ibitoki(by`imineke","Banana Beer","bulk_market","Gisagara","walk","ibitoki(by`imineke"
653,"2023-09-27","10:32:41","Western","Nyamasheke","ibitunguru","Onion","wholesaler","Nyamasheke","walk","ibitunguru"
654,"2023-09-27","10:32:41","Western","Nyamasheke","soya","Soya Beans","bulk_market","Nyamasheke","walk","soya"
655,"2023-09-27","10:32:41","Western","Nyamasheke","amatunda","Passionfruit","bulk_market","Nyamasheke","walk","amatunda"
656,"2023-09-27","10:39:02","Eastern","Ngoma","amateke","Taro","neighbour_farm","Ngoma","walk","amateke"
657,"2023-09-27","10:39:02","Eastern","Ngoma","imyumbati","Cassava Root","neighbour_farm","Ngoma","walk","imyumbati"
658,"2023-09-27","10:47:40","Eastern","Ngoma","amateke","Taro","neighbour_farm","Ngoma","walk","amateke"
659,"2023-09-27","10:47:40","Eastern","Ngoma","imyumbati","Cassava Root","neighbour_farm","Ngoma","walk","imyumbati"
660,"2023-09-27","10:57:04","Western","Nyamasheke","ibitoki(by`imineke","Banana Beer","neighbour_farm","Nyamasheke","walk","ibitoki(by`imineke"
661,"2023-09-27","11:06:31","Southern","Gisagara","voka","Avocado","bulk_market","Gisagara","walk","voka"
662,"2023-09-27","11:06:31","Southern","Gisagara","ibitoki(by`imineke","Banana Beer","bulk_market","Gisagara","walk","ibitoki(by`imineke"
663,"2023-09-27","11:06:31","Southern","Gisagara","inanasi","Pineapple","bulk_market","Gisagara","walk","inanasi"
664,"2023-09-27","11:10:41","Western","Nyamasheke","ibitoki(byoguteka)","Banana Cooking","bulk_market","Nyamasheke","walk","ibitoki(byoguteka)"
665,"2023-09-27","11:11:28","Western","Ngororero","biringanya","Aubergine","neighbour_farm","Ngororero","walk","biringanya"
666,"2023-09-27","11:11:28","Western","Ngororero","amashaza","Green Peas","wholesaler","Ngororero","walk","amashaza"
667,"2023-09-27","11:11:28","Western","Ngororero","karoti","Carrot","wholesaler","Ngororero","walk","karoti"
668,"2023-09-27","11:15:58","Western","Nyamasheke","ibitoki(byoguteka)","Banana Cooking","bulk_market","Nyamasheke","walk","ibitoki(byoguteka)"
669,"2023-09-27","11:16:12","Southern","Gisagara","ibitoki(by`imineke","Banana Beer","bulk_market","Gisagara","walk","ibitoki(by`imineke"
670,"2023-09-27","11:16:12","Southern","Gisagara","voka","Avocado","bulk_market","Gisagara","walk","voka"
