"","X","date","time","Province","District","items_sold_label","Food.Item...English","source_channel","source_location","market_transport"
"6547",306,"2023-12-06","11:24:20","Southern","Nyamagabe","avoka","Avocado","wholesaler","Nyamagabe","bicycle"
"6548",307,"2023-12-06","11:22:41","Western","Rubavu","isombe","Cassava Leaves","wholesaler","Musanze","car"
"6549",308,"2023-12-06","11:22:39","Western","Nyamasheke","umuceli","Rice","wholesaler","Nyamasheke","walk"
"6550",309,"2023-12-06","11:22:21","Western","Karongi","inyanya","Tomato","neighbour_farm","Karongi","walk"
"6551",310,"2023-12-06","11:21:42","Eastern","Nyagatare","beterave","Beetroot","wholesaler","Nyagatare","bicycle"
"6552",312,"2023-12-06","11:20:01","Southern","Nyaruguru","ibishyimbo byumye","Field Beans","neighbour_farm","Nyaruguru","car"
"6553",313,"2023-12-06","11:19:35","Eastern","Rwamagana","ibinyomoro","Tree Tomato","neighbour_farm","Rwamagana","bicycle"
"6554",314,"2023-12-06","11:18:32","Western","Rusizi","urusenda","Chilli","neighbour_farm","Rusizi","walk"
"6555",315,"2023-12-06","11:17:14","Northern","Gicumbi","ipapayi","Papaya","neighbour_farm","Gicumbi","moto"
"6556",316,"2023-12-06","11:16:45","Northern","Gicumbi","umuceli","Rice","wholesaler","Gicumbi","bicycle"
"6557",317,"2023-12-06","11:16:43","Western","Karongi","ibirayi","Potato","neighbour_farm","Karongi","walk"
"6558",318,"2023-12-06","11:15:16","Northern","Rulindo","imiteja","Faba Beans","neighbour_farm","Rulindo","bicycle"
"6559",319,"2023-12-06","11:14:47","Northern","Gicumbi","beterave","Beetroot","own_farm","Gicumbi","bus"
"6560",320,"2023-12-06","11:14:42","Eastern","Kirehe","umuceli","Rice","wholesaler","Kirehe","walk"
"6561",321,"2023-12-06","11:14:19","Eastern","Kayonza","ibigori","Maize","wholesaler","Kayonza","bicycle"
"6562",322,"2023-12-06","11:14:17","Southern","Kamonyi","urusenda","Chilli","neighbour_farm","Kamonyi","walk"
"6563",324,"2023-12-06","11:13:47","Northern","Gicumbi","amashaza","Green Peas","neighbour_farm","Gicumbi","moto"
"6564",325,"2023-12-06","11:13:35","Kigali","Kicukiro","amatunda","Passionfruit","wholesaler","Kicukiro","moto"
"6565",326,"2023-12-06","11:13:31","Western","Nyamasheke","imiteja","Faba Beans","wholesaler","Don't Know","car"
"6566",327,"2023-12-06","11:13:12","Eastern","Bugesera","karoti","Carrot","wholesaler","Bugesera","car"
"6567",328,"2023-12-06","11:13:07","Eastern","Bugesera","sipinaci","Spinach","wholesaler","Nyarugenge","moto"
"6568",330,"2023-12-06","11:12:57","Southern","Nyanza","ibitoki","Banana Cooking","neighbour_farm","Nyanza","bicycle"
"6569",331,"2023-12-06","11:12:36","Southern","Gisagara","amatunda","Passionfruit","wholesaler","Gisagara","bicycle"
"6570",332,"2023-12-06","11:12:19","Western","Rusizi","karoti","Carrot","wholesaler","Rusizi","car"
"6571",333,"2023-12-06","11:11:58","Eastern","Ngoma","imyumbati","Cassava Root","wholesaler","Ngoma","bicycle"
"6572",334,"2023-12-06","11:11:46","Northern","Gicumbi","uburo","Millet","wholesaler","Gatsibo","moto"
"6573",336,"2023-12-06","11:11:29","Western","Nyamasheke","umuceli","Rice","wholesaler","Rusizi","car"
"6574",337,"2023-12-06","11:11:09","Northern","Rulindo","karoti","Carrot","neighbour_farm","Rulindo","bicycle"
"6575",338,"2023-12-06","11:10:57","Eastern","Rwamagana","ibijumba_bisa_oranje","Sweet Potatoes Orange","wholesaler","Rwamagana","bicycle"
"6576",340,"2023-12-06","11:10:26","Eastern","Kayonza","ibishyimbo byumye","Field Beans","wholesaler","Kayonza","bicycle"
"6577",341,"2023-12-06","11:10:24","Eastern","Kirehe","ibirayi","Potato","wholesaler","Kicukiro","truck"
"6578",342,"2023-12-06","11:10:20","Eastern","Bugesera","ibitunguru","Onion","wholesaler","Tanzania","truck"
"6579",343,"2023-12-06","11:10:19","Western","Nyamasheke","ibitunguru","Onion","wholesaler","Nyamasheke","walk"
"6580",344,"2023-12-06","11:10:17","Eastern","Bugesera","karoti","Carrot","wholesaler","Bugesera","walk"
"6581",345,"2023-12-06","11:09:10","Southern","Nyanza","amashu","Cabbage","neighbour_farm","Nyanza","bicycle"
"6582",346,"2023-12-06","11:08:51","Western","Nyamasheke","karoti","Carrot","wholesaler","Don't Know","car"
"6583",347,"2023-12-06","11:08:50","Western","Karongi","amashu","Cabbage","neighbour_farm","Karongi","walk"
"6584",348,"2023-12-06","11:08:39","Northern","Musanze","urusenda","Chilli","cooperative","Musanze","moto"
"6585",349,"2023-12-06","11:08:23","Northern","Gicumbi","ibigori","Maize","wholesaler","Gicumbi","moto"
"6586",350,"2023-12-06","11:08:12","Kigali","Kicukiro","ibigori","Maize","neighbour_farm","Muhanga","truck"
"6587",351,"2023-12-06","11:07:59","Kigali","Kicukiro","imyembe","Mango","wholesaler","Kicukiro","bus"
"6588",352,"2023-12-06","11:07:57","Kigali","Kicukiro","imyembe","Mango","wholesaler","Kicukiro","moto"
"6589",353,"2023-12-06","11:07:56","Southern","Muhanga","icyayi","Tea","wholesaler","Muhanga","walk"
"6590",354,"2023-12-06","11:07:51","Eastern","Gatsibo","avoka","Avocado","neighbour_farm","Gatsibo","bicycle"
"6591",355,"2023-12-06","11:07:38","Western","Rubavu","ibishyimbo byumye","Field Beans","wholesaler","Don't Know","bicycle"
"6592",356,"2023-12-06","11:07:30","Eastern","Bugesera","amashu","Cabbage","neighbour_farm","Bugesera","car"
"6593",357,"2023-12-06","11:07:28","Southern","Ruhango","imyumbati","Cassava Root","neighbour_farm","Ruhango","bicycle"
"6594",358,"2023-12-06","11:07:26","Western","Nyamasheke","karoti","Carrot","wholesaler","Nyamasheke","walk"
"6595",359,"2023-12-06","11:07:23","Southern","Nyanza","ibitoki","Banana Cooking","neighbour_farm","Nyanza","bicycle"
"6596",360,"2023-12-06","11:07:19","Kigali","Kicukiro","imboga za dodo","Amaranth Leaves","neighbour_farm","Kicukiro","bicycle"
"6597",361,"2023-12-06","11:07:19","Western","Nyamasheke","ibishyimbo byumye","Field Beans","neighbour_farm","Nyamasheke","walk"
"6598",362,"2023-12-06","11:07:18","Northern","Musanze","amashu","Cabbage","neighbour_farm","Musanze","bicycle"
"6599",363,"2023-12-06","11:07:18","Eastern","Bugesera","imiteja","Faba Beans","wholesaler","Bugesera","moto"
"6600",365,"2023-12-06","11:07:12","Western","Rubavu","ibisheke","Sugarcane","cooperative","Gakenke","moto"
"6601",366,"2023-12-06","11:07:04","Northern","Rulindo","intoryi","Aubergine","own_farm","Rulindo","bicycle"
"6602",367,"2023-12-06","11:06:57","Southern","Gisagara","urusenda","Chilli","wholesaler","Gisagara","bicycle"
"6603",368,"2023-12-06","11:06:54","Northern","Gicumbi","avoka","Avocado","neighbour_farm","Gicumbi","moto"
"6604",369,"2023-12-06","11:06:50","Eastern","Rwamagana","ibijumba_bisa_oranje","Sweet Potatoes Orange","wholesaler","Rwamagana","bicycle"
"6605",370,"2023-12-06","11:06:47","Western","Rubavu","inyama z'inka","Cow Meat","cooperative","Rubavu","car"
"6606",371,"2023-12-06","11:06:45","Kigali","Gasabo","ibitoki","Banana Cooking","wholesaler","Uganda","car"
"6607",372,"2023-12-06","11:06:43","Eastern","Ngoma","ibitoki","Banana Cooking","wholesaler","Ngoma","bicycle"
"6608",373,"2023-12-06","11:03:27","Northern","Musanze","amashu","Cabbage","wholesaler","Musanze","bicycle"
"6609",374,"2023-12-06","09:51:52","Eastern","Kayonza","amasaka","Sorghum","wholesaler","Kayonza","bicycle"
"6610",375,"2023-12-06","09:48:31","Eastern","Kayonza","ibigori","Maize","cooperative","Kayonza","moto"
"6611",376,"2023-12-06","09:38:02","Eastern","Gatsibo","amateke ya taro","Taro","neighbour_farm","Gatsibo","bicycle"
"6612",377,"2023-12-06","09:14:25","Eastern","Gatsibo","ibishyimbo byumye","Field Beans","wholesaler","Gatsibo","bicycle"
"6613",378,"2023-12-06","09:10:55","Northern","Musanze","imboga za dodo","Amaranth Leaves","neighbour_farm","Gakenke","bicycle"
"6614",379,"2023-12-06","07:36:37","Eastern","Kirehe","ibisheke","Sugarcane","neighbour_farm","Kirehe","truck"
"6615",380,"2023-12-06","05:30:57","Kigali","Kicukiro","ibitunguru","Onion","wholesaler","Kicukiro","bicycle"
"6616",381,"2023-12-07","19:29:56","Eastern","Nyagatare","imiteja","Faba Beans","wholesaler","Nyagatare","car"
"6617",384,"2023-12-07","18:10:56","Eastern","Rwamagana","beterave","Beetroot","wholesaler","Don't Know","walk"
"6618",386,"2023-12-07","16:52:30","Kigali","Kicukiro","sipinaci","Spinach","wholesaler","Kicukiro","moto"
"6619",387,"2023-12-07","16:42:12","Kigali","Nyarugenge","ibitunguru","Onion","wholesaler","Nyarugenge","walk"
"6620",388,"2023-12-07","16:37:51","Kigali","Nyarugenge","amashaza","Green Peas","wholesaler","Nyarugenge","walk"
"6621",389,"2023-12-07","16:34:32","Kigali","Nyarugenge","intoryi","Aubergine","wholesaler","Nyarugenge","walk"
"6622",390,"2023-12-07","16:32:48","Kigali","Nyarugenge","ibitunguru","Onion","wholesaler","Musanze","car"
"6623",391,"2023-12-07","13:40:31","Eastern","Kirehe","amashaza","Green Peas","own_farm","Kirehe","bicycle"
"6624",392,"2023-12-07","13:35:39","Eastern","Kirehe","imiteja","Faba Beans","wholesaler","Ngoma","car"
"6625",393,"2023-12-07","13:29:01","Eastern","Kirehe","karoti","Carrot","own_farm","Kirehe","moto"
"6626",394,"2023-12-07","13:27:51","Kigali","Gasabo","sipinaci","Spinach","neighbour_farm","Rwamagana","bicycle"
"6627",395,"2023-12-07","13:14:56","Eastern","Rwamagana","imboga za dodo","Amaranth Leaves","neighbour_farm","Rwamagana","bicycle"
"6628",396,"2023-12-07","12:12:43","Western","Karongi","imiteja","Faba Beans","wholesaler","Karongi","car"
"6629",397,"2023-12-07","12:08:33","Western","Karongi","karoti","Carrot","wholesaler","Karongi","car"
"6630",398,"2023-12-07","10:13:19","Eastern","Nyagatare","avoka","Avocado","neighbour_farm","Nyagatare","bicycle"
"6631",399,"2023-12-07","10:07:24","Kigali","Kicukiro","urusenda","Chilli","wholesaler","Kicukiro","moto"
"6632",400,"2023-12-07","10:05:59","Western","Rubavu","ibishyimbo byumye","Field Beans","wholesaler","Rubavu","car"
"6633",401,"2023-12-07","08:07:47","Eastern","Ngoma","imyumbati","Cassava Root","neighbour_farm","Ngoma","bicycle"
"6634",402,"2023-12-07","07:37:42","Southern","Nyaruguru","ibinyomoro","Tree Tomato","wholesaler","Huye","bus"
"6635",403,"2023-12-07","07:34:23","Southern","Nyaruguru","inyanya","Tomato","wholesaler","Huye","bus"
"6636",404,"2023-12-07","07:31:13","Southern","Nyaruguru","ipapayi","Papaya","wholesaler","Nyaruguru","bicycle"
"6637",405,"2023-12-07","07:21:57","Southern","Gisagara","intoryi","Aubergine","neighbour_farm","Gisagara","walk"
"6638",406,"2023-12-07","04:40:51","Eastern","Kayonza","ibitunguru","Onion","wholesaler","Don't Know","car"
"6639",407,"2023-12-07","04:35:44","Eastern","Kayonza","karoti","Carrot","own_farm","Kayonza","car"
"6640",408,"2023-12-07","04:29:20","Eastern","Kayonza","beterave","Beetroot","neighbour_farm","Kayonza","walk"
"6641",409,"2023-12-08","19:00:30","Southern","Nyamagabe","imyumbati","Cassava Root","neighbour_farm","Nyamagabe","bicycle"
"6642",411,"2023-12-08","13:37:03","Eastern","Rwamagana","inyanya","Tomato","neighbour_farm","Rwamagana","walk"
"6643",412,"2023-12-08","13:31:08","Eastern","Rwamagana","amatunda","Passionfruit","neighbour_farm","Rwamagana","walk"
"6644",414,"2023-12-09","22:14:39","Western","Rusizi","inanasi","Pineapple","wholesaler","Rusizi","bicycle"
"6645",415,"2023-12-09","20:47:21","Kigali","Gasabo","ibitunguru","Onion","cooperative","Don't Know","car"
"6646",416,"2023-12-09","19:30:30","Western","Karongi","ibitoki","Banana Cooking","neighbour_farm","Karongi","bicycle"
"6647",417,"2023-12-09","11:09:37","Eastern","Kayonza","ibitunguru","Onion","wholesaler","Kayonza","bicycle"
"6648",418,"2023-12-09","11:03:50","Eastern","Kayonza","karoti","Carrot","neighbour_farm","Kayonza","bicycle"
"6649",419,"2023-12-09","10:56:10","Eastern","Kayonza","beterave","Beetroot","neighbour_farm","Kayonza","bicycle"
"6650",420,"2023-12-10","14:36:23","Western","Rusizi","ibishyimbo byumye","Field Beans","wholesaler","Rusizi","walk"
"6651",421,"2023-12-10","13:15:57","Western","Nyamasheke","imboga za dodo","Amaranth Leaves","wholesaler","Nyamasheke","walk"
"6652",422,"2023-12-11","19:57:52","Western","Rubavu","amashu","Cabbage","wholesaler","Rubavu","bicycle"
"6653",423,"2023-12-11","15:32:42","Northern","Burera","ibirayi","Potato","neighbour_farm","Burera","walk"
"6654",424,"2023-12-11","14:37:58","Southern","Nyanza","umuceli","Rice","wholesaler","Nyanza","moto"
"6655",425,"2023-12-11","14:34:07","Southern","Nyanza","ibigori","Maize","neighbour_farm","Nyanza","bicycle"
"6656",426,"2023-12-11","14:29:48","Southern","Nyanza","ibishyimbo byumye","Field Beans","own_farm","Nyanza","bicycle"
"6657",427,"2023-12-11","11:29:31","Northern","Gakenke","amateke ya taro","Taro","neighbour_farm","Gakenke","walk"
"6658",428,"2023-12-11","11:24:20","Northern","Gakenke","ibirayi","Potato","cooperative","Gakenke","bicycle"
"6659",429,"2023-12-11","11:16:57","Northern","Gakenke","imyumbati","Cassava Root","neighbour_farm","Gakenke","walk"
"6660",431,"2023-12-12","20:13:00","Southern","Kamonyi","imiteja","Faba Beans","wholesaler","Kamonyi","bicycle"
"6661",433,"2023-12-12","15:14:05","Western","Karongi","ibitoki","Banana Cooking","neighbour_farm","Karongi","bicycle"
"6662",434,"2023-12-12","14:22:30","Eastern","Ngoma","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Ngoma","bicycle"
"6663",437,"2023-12-12","12:31:30","Eastern","Kirehe","inanasi","Pineapple","wholesaler","Kirehe","walk"
"6664",438,"2023-12-13","19:23:05","Southern","Ruhango","uburo","Millet","wholesaler","Muhanga","car"
"6665",439,"2023-12-13","19:20:40","Southern","Ruhango","ingano za sayiri","Barley","wholesaler","Muhanga","bus"
"6666",440,"2023-12-14","09:54:44","Southern","Muhanga","sipinaci","Spinach","neighbour_farm","Kamonyi","bus"
"6667",441,"2023-12-14","09:52:03","Southern","Muhanga","ibitunguru","Onion","neighbour_farm","Muhanga","bicycle"
"6668",442,"2023-12-14","09:48:59","Southern","Muhanga","urusenda","Chilli","neighbour_farm","Muhanga","walk"
"6669",443,"2023-12-14","09:09:16","Eastern","Ngoma","amateke ya taro","Taro","own_farm","Ngoma","bicycle"
"6670",444,"2023-12-14","08:58:56","Eastern","Ngoma","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Ngoma","bicycle"
"6671",445,"2023-12-14","08:10:33","Northern","Rulindo","imiteja","Faba Beans","cooperative","Rulindo","bicycle"
"6672",446,"2023-12-14","08:08:17","Northern","Rulindo","urusenda","Chilli","neighbour_farm","Rulindo","bicycle"
"6673",447,"2023-12-14","08:04:54","Northern","Rulindo","karoti","Carrot","wholesaler","Rulindo","bicycle"
"6674",448,"2023-12-14","07:27:20","Northern","Gicumbi","ibitunguru","Onion","wholesaler","Don't Know","moto"
"6675",450,"2023-12-14","07:22:13","Northern","Gicumbi","karoti","Carrot","wholesaler","Gicumbi","bicycle"
"6676",451,"2023-12-15","22:20:30","Eastern","Kirehe","amasaka","Sorghum","wholesaler","Kirehe","bicycle"
"6677",452,"2023-12-15","22:17:15","Eastern","Kirehe","uburo","Millet","wholesaler","Kirehe","bicycle"
"6678",453,"2023-12-15","22:10:26","Kigali","Kicukiro","karoti","Carrot","wholesaler","Rubavu","car"
"6679",454,"2023-12-15","22:07:18","Kigali","Kicukiro","beterave","Beetroot","wholesaler","Rubavu","car"
"6680",455,"2023-12-15","22:02:42","Kigali","Kicukiro","intoryi","Aubergine","wholesaler","Rubavu","bicycle"
"6681",456,"2023-12-15","21:51:03","Eastern","Bugesera","ingano","Wheat","wholesaler","Bugesera","bus"
"6682",457,"2023-12-15","21:33:29","Eastern","Bugesera","ubunyobwa","Ground Nuts","wholesaler","Bugesera","bus"
"6683",458,"2023-12-15","21:30:02","Eastern","Bugesera","ingano za sayiri","Barley","wholesaler","Bugesera","bus"
"6684",459,"2023-12-15","21:27:05","Eastern","Nyagatare","urusenda","Chilli","neighbour_farm","Nyagatare","bicycle"
"6685",460,"2023-12-15","21:15:41","Eastern","Kirehe","karoti","Carrot","neighbour_farm","Kirehe","moto"
"6686",461,"2023-12-15","21:05:05","Western","Rutsiro","inanasi","Pineapple","wholesaler","Don't Know","walk"
"6687",462,"2023-12-15","21:01:49","Western","Nyamasheke","imineke","Banana Sweet","neighbour_farm","Nyamasheke","walk"
"6688",463,"2023-12-15","20:47:57","Western","Nyamasheke","ibitoki","Banana Cooking","neighbour_farm","Nyamasheke","walk"
"6689",464,"2023-12-15","20:43:43","Eastern","Kirehe","ibinyomoro","Tree Tomato","cooperative","Rusizi","car"
"6690",468,"2023-12-15","20:35:40","Eastern","Kirehe","amatunda","Passionfruit","wholesaler","Rusizi","bicycle"
"6691",469,"2023-12-15","20:31:50","Southern","Ruhango","ibigori","Maize","neighbour_farm","Nyanza","bicycle"
"6692",470,"2023-12-15","20:28:46","Eastern","Kirehe","uburo","Millet","wholesaler","Don't Know","bicycle"
"6693",472,"2023-12-15","20:24:02","Southern","Kamonyi","imyembe","Mango","own_farm","Kamonyi","bicycle"
"6694",473,"2023-12-15","20:19:47","Kigali","Kicukiro","imiteja","Faba Beans","wholesaler","Bugesera","moto"
"6695",474,"2023-12-15","20:16:20","Eastern","Kirehe","ubunyobwa","Ground Nuts","wholesaler","Don't Know","bicycle"
"6696",475,"2023-12-15","20:12:04","Kigali","Kicukiro","urusenda","Chilli","wholesaler","Bugesera","moto"
"6697",476,"2023-12-15","19:55:37","Northern","Gakenke","ibirayi","Potato","wholesaler","Musanze","car"
"6698",477,"2023-12-15","19:53:55","Western","Nyamasheke","inanasi","Pineapple","wholesaler","DRCongo","bicycle"
"6699",478,"2023-12-15","19:52:40","Eastern","Rwamagana","urusenda","Chilli","wholesaler","Rwamagana","walk"
"6700",480,"2023-12-15","19:42:06","Eastern","Rwamagana","karoti","Carrot","neighbour_farm","Rwamagana","walk"
"6701",481,"2023-12-15","19:38:59","Southern","Kamonyi","ibishyimbo byumye","Field Beans","neighbour_farm","Kamonyi","moto"
"6702",482,"2023-12-15","19:34:58","Kigali","Gasabo","amafi","Fish","wholesaler","Kirehe","car"
"6703",483,"2023-12-15","19:32:57","Western","Rusizi","imboga za dodo","Amaranth Leaves","neighbour_farm","Rusizi","walk"
"6704",484,"2023-12-15","19:22:07","Eastern","Gatsibo","ibitunguru","Onion","wholesaler","Gatsibo","bus"
"6705",485,"2023-12-15","19:16:37","Kigali","Nyarugenge","karoti","Carrot","wholesaler","Nyarugenge","moto"
"6706",487,"2023-12-15","19:06:32","Kigali","Nyarugenge","amashu","Cabbage","wholesaler","Nyarugenge","moto"
"6707",488,"2023-12-15","19:04:38","Eastern","Ngoma","ubunyobwa","Ground Nuts","own_farm","Ngoma","bicycle"
"6708",492,"2023-12-15","19:03:18","Eastern","Kirehe","ibigori","Maize","wholesaler","Kirehe","bicycle"
"6709",498,"2023-12-15","18:49:54","Eastern","Kayonza","imiteja","Faba Beans","own_farm","Kayonza","bicycle"
"6710",499,"2023-12-15","18:49:30","Western","Rusizi","inanasi","Pineapple","wholesaler","Rusizi","bicycle"
"6711",500,"2023-12-15","18:45:39","Eastern","Kayonza","karoti","Carrot","wholesaler","Kayonza","bicycle"
"6712",501,"2023-12-15","18:44:12","Eastern","Kirehe","soya","Soya Beans","wholesaler","Kirehe","bicycle"
"6713",502,"2023-12-15","18:39:24","Eastern","Kirehe","uburo","Millet","wholesaler","Kirehe","bicycle"
"6714",503,"2023-12-15","18:35:30","Southern","Nyaruguru","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Nyaruguru","walk"
"6715",504,"2023-12-15","18:33:28","Eastern","Kirehe","ibigori","Maize","wholesaler","Kirehe","bicycle"
"6716",505,"2023-12-15","18:33:11","Northern","Musanze","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Gakenke","car"
"6717",507,"2023-12-15","18:32:28","Eastern","Gatsibo","amasaka","Sorghum","wholesaler","Gatsibo","bicycle"
"6718",508,"2023-12-15","18:31:53","Kigali","Gasabo","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Gasabo","bicycle"
"6719",510,"2023-12-15","18:27:30","Eastern","Gatsibo","ibigori","Maize","wholesaler","Gatsibo","bicycle"
